timestamp,symbol,mempool_congestion_score,mempool_trend,mempool_volatility,fee_pressure_score,fee_trend,fee_volatility,network_activity_score,network_trend,network_volatility,block_production_rate,block_size_trend,block_weight_trend,market_structure_score,liquidity_score,volatility_score
2025-09-26T04:44:55.786368+00:00,BTC/USDT,1.0,-892.2083568605309,14395.23513586642,0.1,0.005081874647092063,0.8387271329003273,1.0,8939.426877458764,62312.11295551227,2.6753396191645833,-10516.836250705774,-13106.136081309942,0.73,0.0,0.6931397285999238
2025-09-26T04:57:09.911802+00:00,BTC/USDT,1.0,-586.2687747035557,14550.35168503163,0.1,0.0009881422924901415,0.8221248859286776,1.0,9103.326086935127,65654.33011729078,2.731767348397603,-10466.03754940714,-9830.926877470423,0.73,0.0,0.7093403224648815
2025-09-26T05:25:06.951333+00:00,BTC/USDT,1.0,-548.3726086956561,14245.937958994547,0.1,-0.0021739130434782774,0.8064504441319253,1.0,9164.425217343625,68392.08780255764,2.699771733008779,-9014.092173913094,-7207.806521739238,0.73,0.0,0.70821456093589
2025-09-26T05:41:56.427136+00:00,BTC/USDT,1.0,-286.17923076922983,14596.783458123004,0.1,-0.004615384615384618,0.7916228058025278,1.0,9189.90461538329,70944.34871519601,2.7273816029171956,-16863.04769230771,-27191.034615384622,0.73,0.0,0.7283180963601037
2025-09-26T05:54:16.477113+00:00,BTC/USDT,1.0,-274.102564102564,14309.025459693397,0.1,-0.006495726495726501,0.7775701798650618,1.0,9148.538803417978,73055.8242325373,2.776168171923064,-19958.73025641025,-33252.71794871796,0.73,0.0,0.7256707306306712
2025-09-26T06:33:53.942594+00:00,BTC/USDT,1.0,-242.77899877899813,14031.233973347276,0.1,-0.007936507936507943,0.7642287511246773,1.0,9188.164835168658,75785.3914928817,2.6899449746405004,-18068.28998779,-27557.81013431008,0.73,0.0,0.7254206290953461
2025-09-26T06:56:17.827853+00:00,BTC/USDT,1.0,-204.36891078270244,13773.142695249466,0.1,-0.009031198686371082,0.7515416254704823,1.0,9244.792829797583,78703.08250071961,2.6895305490026913,-15121.336891078246,-22791.577449370394,0.73,0.0,0.726458642347184
2025-09-26T07:22:46.325705+00:00,BTC/USDT,1.0,33.21280788177019,14734.639093201318,0.1,-0.00985221674876847,0.7394579295380166,1.0,9308.797536928265,81739.54114470424,2.6717108341037967,-19419.4275862069,-34669.102955665054,0.73,0.0,0.7685494931193114
2025-09-26T07:40:04.213813+00:00,BTC/USDT,1.0,91.4456062291413,14582.413357806417,0.1,-0.010456062291434969,0.7279320417946061,1.0,9337.241379282263,84513.62290293389,2.693045301422571,-25797.395328142426,-51250.72947719698,0.73,0.0,0.7726454018819576
2025-09-26T07:53:23.336761+00:00,BTC/USDT,1.0,305.70604838709403,15790.598858283553,0.1,-0.01088709677419357,0.7169229349265205,1.0,9319.411693508222,86907.41957038417,2.729640830207909,-24576.898790322593,-47672.57661290334,0.73,0.0,0.8208241800769093
2025-09-26T08:31:34.935901+00:00,BTC/USDT,1.0,418.54728739003303,16138.288734379292,0.3,0.00018328445747803208,0.7718588789618592,1.0,9269.640579207362,89021.52336785111,2.6662051541358096,-21130.81983137825,-40894.79398826965,0.79,0.0,0.8398270948985592
2025-09-26T08:55:36.254789+00:00,BTC/USDT,1.0,516.8887032085569,16483.19808484284,0.1,-0.0013368983957219177,0.7612788283838284,1.0,9215.14772728261,91075.57072795289,2.6605963802853596,-18742.691176470566,-35057.43516042782,0.73,0.0,0.8581003641104964
2025-09-26T09:25:16.300187+00:00,BTC/USDT,1.0,679.1923605805965,17687.54186934067,0.1,-0.002597402597402591,0.7511132557708275,1.0,9253.927731099928,94009.74039971753,2.6353963489859904,-15982.373720397232,-30012.74896867837,0.73,0.0,0.9079579520155528
2025-09-26T09:42:14.372756+00:00,BTC/USDT,1.0,707.3268907563032,17683.163783287047,0.1,-0.003641456582633035,0.7413365173339116,1.0,9301.110364159711,97065.43711437682,2.6552887848260345,-12993.448739495814,-25646.108403361257,0.73,0.0,0.9179324932730504
2025-09-26T09:54:33.457844+00:00,BTC/USDT,1.0,742.7810810810842,17763.756455008526,0.1,-0.004504504504504471,0.7319250547113999,1.0,9298.957400294274,99632.64711740539,2.6902517157779617,-11135.717117117098,-21848.725997425958,0.73,0.0,0.9291135392563782
2025-09-26T10:24:39.159550+00:00,BTC/USDT,1.0,904.0000000000006,19455.71936259145,0.2,-0.0009483167377904013,0.7321448190324342,1.0,9296.738501674094,102205.42563306674,2.6643932832399795,-9982.416311047886,-18541.321005215716,0.76,0.0,0.994089696323487
2025-09-26T10:44:03.049631+00:00,BTC/USDT,1.0,953.4897691213473,19774.75370387898,0.2,0.0020790020790020826,0.7318209327883022,1.0,9257.21337125432,104386.070479856,2.6744110625981103,-8961.46252325201,-15654.291169712207,0.76,0.0,1.0119908312807413
2025-09-26T10:56:03.116314+00:00,BTC/USDT,1.0,1000.0329959514165,20122.319825086022,0.3,0.00850202429149798,0.7723284457212329,1.0,9187.860323886223,106238.65535289065,2.7075477598705002,-8055.257894736844,-13129.003036437289,0.79,0.0,1.0300217016506445
2025-09-26T11:19:21.890933+00:00,BTC/USDT,1.0,1038.0034709193253,20435.214349553065,0.3,0.01397748592870543,0.8066232240898012,1.0,9109.27645403758,107961.10953496111,2.703941559114213,-7367.591275797361,-10917.541369605959,0.79,0.0,1.0464216649289046
2025-09-26T11:39:53.503404+00:00,BTC/USDT,1.0,1068.1383275261321,20712.404193987764,0.4,0.022125435540069696,0.895789609445345,1.0,9023.306097573079,109566.58116070392,2.70901705032999,-6626.956271776983,-8977.215331010417,0.8200000000000001,0.0,1.0616073410649076
